"","iid","Date_Time","Value","Date","hour"
"8426","14",2022-04-16 07:00:00,7.103,2022-04-16,7
"8427","14",2022-04-16 08:40:00,11.614,2022-04-16,8
"8428","14",2022-04-16 10:20:00,15.12,2022-04-16,10
"8429","14",2022-04-16 12:00:00,17.123,2022-04-16,12
"8430","14",2022-04-16 13:40:00,18.125,2022-04-16,13
"8431","14",2022-04-16 15:20:00,18.625,2022-04-16,15
"8432","14",2022-04-16 17:00:00,17.624,2022-04-17,17
"8433","14",2022-04-16 18:40:00,16.122,2022-04-17,18
"8434","14",2022-04-16 20:20:00,14.119,2022-04-17,20
"8435","14",2022-04-16 22:00:00,13.117,2022-04-17,22
"8436","14",2022-04-16 23:40:00,11.614,2022-04-17,23
"8437","14",2022-04-17 01:20:00,10.111,2022-04-17,1
"8438","14",2022-04-17 03:00:00,8.106,2022-04-17,3
"8439","14",2022-04-17 04:40:00,6.602,2022-04-17,4
"8440","14",2022-04-17 06:20:00,5.097,2022-04-17,6
"8441","14",2022-04-17 08:00:00,8.106,2022-04-17,8
"8442","14",2022-04-17 09:40:00,13.117,2022-04-17,9
"8443","14",2022-04-17 11:20:00,16.623,2022-04-17,11
"8444","14",2022-04-17 13:00:00,19.626,2022-04-17,13
"8445","14",2022-04-17 14:40:00,20.627,2022-04-17,14
"8446","14",2022-04-17 16:20:00,20.627,2022-04-17,16
"8447","14",2022-04-17 18:00:00,19.626,2022-04-18,18
"8448","14",2022-04-17 19:40:00,17.123,2022-04-18,19
"8449","14",2022-04-17 21:20:00,14.119,2022-04-18,21
"8450","14",2022-04-17 23:00:00,11.614,2022-04-18,23
"8451","14",2022-04-18 00:40:00,9.609,2022-04-18,0
"8452","14",2022-04-18 02:20:00,7.604,2022-04-18,2
"8453","14",2022-04-18 04:00:00,6.1,2022-04-18,4
"8454","14",2022-04-18 05:40:00,5.599,2022-04-18,5
"8455","14",2022-04-18 07:20:00,5.599,2022-04-18,7
"8456","14",2022-04-18 09:00:00,12.115,2022-04-18,9
"8457","14",2022-04-18 10:40:00,16.623,2022-04-18,10
"8458","14",2022-04-18 12:20:00,19.626,2022-04-18,12
"8459","14",2022-04-18 14:00:00,20.127,2022-04-18,14
"8460","14",2022-04-18 15:40:00,20.627,2022-04-18,15
"8461","14",2022-04-18 17:20:00,19.626,2022-04-19,17
"8462","14",2022-04-18 19:00:00,18.125,2022-04-19,19
"8463","14",2022-04-18 20:40:00,16.623,2022-04-19,20
"8464","14",2022-04-18 22:20:00,14.62,2022-04-19,22
"8465","14",2022-04-19,13.117,2022-04-19,0
"8466","14",2022-04-19 01:40:00,13.117,2022-04-19,1
"8467","14",2022-04-19 03:20:00,12.616,2022-04-19,3
"8468","14",2022-04-19 05:00:00,12.115,2022-04-19,5
"8469","14",2022-04-19 06:40:00,12.115,2022-04-19,6
"8470","14",2022-04-19 08:20:00,15.12,2022-04-19,8
"8471","14",2022-04-19 10:00:00,17.624,2022-04-19,10
"8472","14",2022-04-19 11:40:00,19.626,2022-04-19,11
"8473","14",2022-04-19 13:20:00,20.127,2022-04-19,13
"8474","14",2022-04-19 15:00:00,20.627,2022-04-19,15
"8475","14",2022-04-19 16:40:00,19.126,2022-04-19,16
"8476","14",2022-04-19 18:20:00,18.625,2022-04-20,18
"8477","14",2022-04-19 20:00:00,17.123,2022-04-20,20
"8478","14",2022-04-19 21:40:00,16.122,2022-04-20,21
"8479","14",2022-04-19 23:20:00,15.12,2022-04-20,23
"8480","14",2022-04-20 01:00:00,14.119,2022-04-20,1
"8481","14",2022-04-20 02:40:00,13.618,2022-04-20,2
"8482","14",2022-04-20 04:20:00,12.115,2022-04-20,4
"8483","14",2022-04-20 06:00:00,11.113,2022-04-20,6
"8484","14",2022-04-20 07:40:00,12.616,2022-04-20,7
"8485","14",2022-04-20 09:20:00,15.12,2022-04-20,9
"8486","14",2022-04-20 11:00:00,18.125,2022-04-20,11
"8487","14",2022-04-20 12:40:00,19.626,2022-04-20,12
"8488","14",2022-04-20 14:20:00,20.627,2022-04-20,14
"8489","14",2022-04-20 16:00:00,20.627,2022-04-20,16
"8490","14",2022-04-20 17:40:00,19.126,2022-04-21,17
"8491","14",2022-04-20 19:20:00,17.123,2022-04-21,19
"8492","14",2022-04-20 21:00:00,15.621,2022-04-21,21
"8493","14",2022-04-20 22:40:00,14.119,2022-04-21,22
"8494","14",2022-04-21 00:20:00,12.115,2022-04-21,0
"8495","14",2022-04-21 02:00:00,11.113,2022-04-21,2
"8496","14",2022-04-21 03:40:00,10.111,2022-04-21,3
"8497","14",2022-04-21 05:20:00,10.111,2022-04-21,5
"8498","14",2022-04-21 07:00:00,10.612,2022-04-21,7
"8499","14",2022-04-21 08:40:00,13.618,2022-04-21,8
"8500","14",2022-04-21 10:20:00,16.623,2022-04-21,10
"8501","14",2022-04-21 12:00:00,18.625,2022-04-21,12
"8502","14",2022-04-21 13:40:00,20.127,2022-04-21,13
"8503","14",2022-04-21 15:20:00,20.127,2022-04-21,15
"8504","14",2022-04-21 17:00:00,19.626,2022-04-22,17
"8505","14",2022-04-21 18:40:00,18.125,2022-04-22,18
"8506","14",2022-04-21 20:20:00,16.122,2022-04-22,20
"8507","14",2022-04-21 22:00:00,15.12,2022-04-22,22
"8508","14",2022-04-21 23:40:00,14.119,2022-04-22,23
"8509","14",2022-04-22 01:20:00,13.618,2022-04-22,1
"8510","14",2022-04-22 03:00:00,12.616,2022-04-22,3
"8511","14",2022-04-22 04:40:00,12.115,2022-04-22,4
"8512","14",2022-04-22 06:20:00,11.614,2022-04-22,6
"8513","14",2022-04-22 08:00:00,11.113,2022-04-22,8
"8514","14",2022-04-22 09:40:00,10.111,2022-04-22,9
"8515","14",2022-04-22 11:20:00,13.618,2022-04-22,11
"8516","14",2022-04-22 13:00:00,13.618,2022-04-22,13
"8517","14",2022-04-22 14:40:00,12.115,2022-04-22,14
"8518","14",2022-04-22 16:20:00,11.614,2022-04-22,16
"8519","14",2022-04-22 18:00:00,11.113,2022-04-23,18
"8520","14",2022-04-22 19:40:00,9.108,2022-04-23,19
"8521","14",2022-04-22 21:20:00,8.106,2022-04-23,21
"8522","14",2022-04-22 23:00:00,7.103,2022-04-23,23
"8523","14",2022-04-23 00:40:00,6.1,2022-04-23,0
"8524","14",2022-04-23 02:20:00,4.596,2022-04-23,2
"8525","14",2022-04-23 04:00:00,4.094,2022-04-23,4
"8526","14",2022-04-23 05:40:00,4.596,2022-04-23,5
"8527","14",2022-04-23 07:20:00,5.599,2022-04-23,7
"8528","14",2022-04-23 09:00:00,9.108,2022-04-23,9
"8529","14",2022-04-23 10:40:00,11.614,2022-04-23,10
"8530","14",2022-04-23 12:20:00,14.119,2022-04-23,12
"8531","14",2022-04-23 14:00:00,15.12,2022-04-23,14
"8532","14",2022-04-23 15:40:00,15.621,2022-04-23,15
"8533","14",2022-04-23 17:20:00,14.62,2022-04-24,17
"8534","14",2022-04-23 19:00:00,12.616,2022-04-24,19
"8535","14",2022-04-23 20:40:00,11.113,2022-04-24,20
"8536","14",2022-04-23 22:20:00,9.609,2022-04-24,22
"8537","14",2022-04-24,8.106,2022-04-24,0
"8538","14",2022-04-24 01:40:00,6.1,2022-04-24,1
"8539","14",2022-04-24 03:20:00,4.596,2022-04-24,3
"8540","14",2022-04-24 05:00:00,3.592,2022-04-24,5
"8541","14",2022-04-24 06:40:00,2.589,2022-04-24,6
"8542","14",2022-04-24 08:20:00,6.1,2022-04-24,8
"8543","14",2022-04-24 10:00:00,9.609,2022-04-24,10
"8544","14",2022-04-24 11:40:00,12.115,2022-04-24,11
"8545","14",2022-04-24 13:20:00,14.119,2022-04-24,13
"8546","14",2022-04-24 15:00:00,15.12,2022-04-24,15
"8547","14",2022-04-24 16:40:00,15.12,2022-04-24,16
"8548","14",2022-04-24 18:20:00,13.618,2022-04-25,18
"8549","14",2022-04-24 20:00:00,11.614,2022-04-25,20
"8550","14",2022-04-24 21:40:00,10.111,2022-04-25,21
"8551","14",2022-04-24 23:20:00,8.106,2022-04-25,23
"8552","14",2022-04-25 01:00:00,6.1,2022-04-25,1
"8553","14",2022-04-25 02:40:00,4.596,2022-04-25,2
"8554","14",2022-04-25 04:20:00,5.097,2022-04-25,4
"8555","14",2022-04-25 06:00:00,5.599,2022-04-25,6
"8556","14",2022-04-25 07:40:00,7.604,2022-04-25,7
"8557","14",2022-04-25 09:20:00,10.612,2022-04-25,9
"8558","14",2022-04-25 11:00:00,13.117,2022-04-25,11
"8559","14",2022-04-25 12:40:00,15.12,2022-04-25,12
"8560","14",2022-04-25 14:20:00,16.623,2022-04-25,14
"8561","14",2022-04-25 16:00:00,17.123,2022-04-25,16
"8562","14",2022-04-25 17:40:00,17.123,2022-04-26,17
"8563","14",2022-04-25 19:20:00,15.621,2022-04-26,19
"8564","14",2022-04-25 21:00:00,13.117,2022-04-26,21
"8565","14",2022-04-25 22:40:00,10.612,2022-04-26,22
"8566","14",2022-04-26 00:20:00,8.607,2022-04-26,0
"8567","14",2022-04-26 02:00:00,7.103,2022-04-26,2
"8568","14",2022-04-26 03:40:00,6.1,2022-04-26,3
"8569","14",2022-04-26 05:20:00,5.097,2022-04-26,5
"8570","14",2022-04-26 07:00:00,5.097,2022-04-26,7
"8571","14",2022-04-26 08:40:00,11.113,2022-04-26,8
"8572","14",2022-04-26 10:20:00,15.12,2022-04-26,10
"8573","14",2022-04-26 12:00:00,17.624,2022-04-26,12
"8574","14",2022-04-26 13:40:00,18.125,2022-04-26,13
"8575","14",2022-04-26 15:20:00,18.125,2022-04-26,15
"8576","14",2022-04-26 17:00:00,18.625,2022-04-27,17
"8577","14",2022-04-26 18:40:00,17.624,2022-04-27,18
"8578","14",2022-04-26 20:20:00,15.621,2022-04-27,20
"8579","14",2022-04-26 22:00:00,14.119,2022-04-27,22
"8580","14",2022-04-26 23:40:00,12.115,2022-04-27,23
"8581","14",2022-04-27 01:20:00,10.111,2022-04-27,1
"8582","14",2022-04-27 03:00:00,8.607,2022-04-27,3
"8583","14",2022-04-27 04:40:00,7.103,2022-04-27,4
"8584","14",2022-04-27 06:20:00,6.1,2022-04-27,6
"8585","14",2022-04-27 08:00:00,10.111,2022-04-27,8
"8586","14",2022-04-27 09:40:00,14.62,2022-04-27,9
"8587","14",2022-04-27 11:20:00,17.624,2022-04-27,11
"8588","14",2022-04-27 13:00:00,19.126,2022-04-27,13
"8589","14",2022-04-27 14:40:00,20.127,2022-04-27,14
"8590","14",2022-04-27 16:20:00,19.626,2022-04-27,16
"8591","14",2022-04-27 18:00:00,18.125,2022-04-28,18
"8592","14",2022-04-27 19:40:00,16.122,2022-04-28,19
"8593","14",2022-04-27 21:20:00,14.119,2022-04-28,21
"8594","14",2022-04-27 23:00:00,12.115,2022-04-28,23
"8595","14",2022-04-28 00:40:00,10.111,2022-04-28,0
"8596","14",2022-04-28 02:20:00,9.108,2022-04-28,2
"8597","14",2022-04-28 04:00:00,8.106,2022-04-28,4
"8598","14",2022-04-28 05:40:00,7.604,2022-04-28,5
"8599","14",2022-04-28 07:20:00,8.607,2022-04-28,7
"8600","14",2022-04-28 09:00:00,13.117,2022-04-28,9
"8601","14",2022-04-28 10:40:00,16.623,2022-04-28,10
"8602","14",2022-04-28 12:20:00,19.126,2022-04-28,12
"8603","14",2022-04-28 14:00:00,19.626,2022-04-28,14
"8604","14",2022-04-28 15:40:00,19.626,2022-04-28,15
"8605","14",2022-04-28 17:20:00,18.625,2022-04-29,17
"8606","14",2022-04-28 19:00:00,16.623,2022-04-29,19
"8607","14",2022-04-28 20:40:00,15.12,2022-04-29,20
"8608","14",2022-04-28 22:20:00,13.618,2022-04-29,22
"8609","14",2022-04-29,12.616,2022-04-29,0
"8610","14",2022-04-29 01:40:00,11.113,2022-04-29,1
"8611","14",2022-04-29 03:20:00,10.111,2022-04-29,3
"8612","14",2022-04-29 05:00:00,9.108,2022-04-29,5
"8613","14",2022-04-29 06:40:00,9.609,2022-04-29,6
"8614","14",2022-04-29 08:20:00,12.616,2022-04-29,8
"8615","14",2022-04-29 10:00:00,16.122,2022-04-29,10
"8616","14",2022-04-29 11:40:00,18.125,2022-04-29,11
"8617","14",2022-04-29 13:20:00,19.626,2022-04-29,13
"8618","14",2022-04-29 15:00:00,20.627,2022-04-29,15
"8619","14",2022-04-29 16:40:00,20.127,2022-04-29,16
"8620","14",2022-04-29 18:20:00,19.126,2022-04-30,18
"8621","14",2022-04-29 20:00:00,17.123,2022-04-30,20
"8622","14",2022-04-29 21:40:00,15.621,2022-04-30,21
"8623","14",2022-04-29 23:20:00,13.117,2022-04-30,23
"8624","14",2022-04-30 01:00:00,10.612,2022-04-30,1
"8625","14",2022-04-30 02:40:00,8.607,2022-04-30,2
"8626","14",2022-04-30 04:20:00,7.103,2022-04-30,4
"8627","14",2022-04-30 06:00:00,5.599,2022-04-30,6
"8628","14",2022-04-30 07:40:00,8.106,2022-04-30,7
"8629","14",2022-04-30 09:20:00,13.117,2022-04-30,9
"8630","14",2022-04-30 11:00:00,16.122,2022-04-30,11
"8631","14",2022-04-30 12:40:00,18.625,2022-04-30,12
"8632","14",2022-04-30 14:20:00,20.127,2022-04-30,14
"8633","14",2022-04-30 16:00:00,20.627,2022-04-30,16
"8634","14",2022-04-30 17:40:00,20.127,2022-05-01,17
"8635","14",2022-04-30 19:20:00,18.125,2022-05-01,19
"8636","14",2022-04-30 21:00:00,16.623,2022-05-01,21
"8637","14",2022-04-30 22:40:00,14.119,2022-05-01,22
"8638","14",2022-05-01 00:20:00,11.614,2022-05-01,0
"8639","14",2022-05-01 02:00:00,9.609,2022-05-01,2
"8640","14",2022-05-01 03:40:00,8.607,2022-05-01,3
"8641","14",2022-05-01 05:20:00,7.103,2022-05-01,5
"8642","14",2022-05-01 07:00:00,7.604,2022-05-01,7
"8643","14",2022-05-01 08:40:00,13.117,2022-05-01,8
"8644","14",2022-05-01 10:20:00,16.623,2022-05-01,10
"8645","14",2022-05-01 12:00:00,19.126,2022-05-01,12
"8646","14",2022-05-01 13:40:00,20.127,2022-05-01,13
"8647","14",2022-05-01 15:20:00,20.127,2022-05-01,15
"8648","14",2022-05-01 17:00:00,19.126,2022-05-02,17
"8649","14",2022-05-01 18:40:00,18.125,2022-05-02,18
"8650","14",2022-05-01 20:20:00,16.623,2022-05-02,20
"8651","14",2022-05-01 22:00:00,15.12,2022-05-02,22
"8652","14",2022-05-01 23:40:00,14.119,2022-05-02,23
"8653","14",2022-05-02 01:20:00,12.616,2022-05-02,1
"8654","14",2022-05-02 03:00:00,11.113,2022-05-02,3
"8655","14",2022-05-02 04:40:00,10.111,2022-05-02,4
"8656","14",2022-05-02 06:20:00,8.607,2022-05-02,6
"8657","14",2022-05-02 08:00:00,11.614,2022-05-02,8
"8658","14",2022-05-02 09:40:00,15.621,2022-05-02,9
"8659","14",2022-05-02 11:20:00,18.125,2022-05-02,11
"8660","14",2022-05-02 13:00:00,20.127,2022-05-02,13
"8661","14",2022-05-02 14:40:00,20.627,2022-05-02,14
"8662","14",2022-05-02 16:20:00,20.627,2022-05-02,16
"8663","14",2022-05-02 18:00:00,19.626,2022-05-03,18
"8664","14",2022-05-02 19:40:00,17.624,2022-05-03,19
"8665","14",2022-05-02 21:20:00,16.623,2022-05-03,21
"8666","14",2022-05-02 23:00:00,15.12,2022-05-03,23
"8667","14",2022-05-03 00:40:00,14.62,2022-05-03,0
"8668","14",2022-05-03 02:20:00,13.618,2022-05-03,2
"8669","14",2022-05-03 04:00:00,12.616,2022-05-03,4
"8670","14",2022-05-03 05:40:00,12.115,2022-05-03,5
"8671","14",2022-05-03 07:20:00,12.115,2022-05-03,7
"8672","14",2022-05-03 09:00:00,14.62,2022-05-03,9
"8673","14",2022-05-03 10:40:00,17.123,2022-05-03,10
"8674","14",2022-05-03 12:20:00,19.126,2022-05-03,12
"8675","14",2022-05-03 14:00:00,19.626,2022-05-03,14
"8676","14",2022-05-03 15:40:00,19.626,2022-05-03,15
"8677","14",2022-05-03 17:20:00,19.126,2022-05-04,17
"8678","14",2022-05-03 19:00:00,17.624,2022-05-04,19
"8679","14",2022-05-03 20:40:00,15.621,2022-05-04,20
"8680","14",2022-05-03 22:20:00,13.618,2022-05-04,22
"8681","14",2022-05-04,12.616,2022-05-04,0
"8682","14",2022-05-04 01:40:00,11.113,2022-05-04,1
"8683","14",2022-05-04 03:20:00,9.609,2022-05-04,3
"8684","14",2022-05-04 05:00:00,7.604,2022-05-04,5
"8685","14",2022-05-04 06:40:00,6.1,2022-05-04,6
"8686","14",2022-05-04 08:20:00,10.111,2022-05-04,8
"8687","14",2022-05-04 10:00:00,13.117,2022-05-04,10
"8688","14",2022-05-04 11:40:00,16.122,2022-05-04,11
"8689","14",2022-05-04 13:20:00,17.624,2022-05-04,13
"8690","14",2022-05-04 15:00:00,18.625,2022-05-04,15
"8691","14",2022-05-04 16:40:00,18.625,2022-05-04,16
"8692","14",2022-05-04 18:20:00,17.123,2022-05-05,18
"8693","14",2022-05-04 20:00:00,15.12,2022-05-05,20
"8694","14",2022-05-04 21:40:00,13.618,2022-05-05,21
"8695","14",2022-05-04 23:20:00,11.113,2022-05-05,23
"8696","14",2022-05-05 01:00:00,9.108,2022-05-05,1
"8697","14",2022-05-05 02:40:00,7.604,2022-05-05,2
"8698","14",2022-05-05 04:20:00,6.1,2022-05-05,4
"8699","14",2022-05-05 06:00:00,5.097,2022-05-05,6
"8700","14",2022-05-05 07:40:00,7.604,2022-05-05,7
"8701","14",2022-05-05 09:20:00,13.117,2022-05-05,9
"8702","14",2022-05-05 11:00:00,17.123,2022-05-05,11
"8703","14",2022-05-05 12:40:00,20.127,2022-05-05,12
"8704","14",2022-05-05 14:20:00,21.628,2022-05-05,14
"8705","14",2022-05-05 16:00:00,21.628,2022-05-05,16
"8706","14",2022-05-05 17:40:00,21.127,2022-05-06,17
"8707","14",2022-05-05 19:20:00,19.126,2022-05-06,19
"8708","14",2022-05-05 21:00:00,17.624,2022-05-06,21
"8709","14",2022-05-05 22:40:00,15.621,2022-05-06,22
"8710","14",2022-05-06 00:20:00,13.618,2022-05-06,0
"8711","14",2022-05-06 02:00:00,12.115,2022-05-06,2
"8712","14",2022-05-06 03:40:00,10.612,2022-05-06,3
"8713","14",2022-05-06 05:20:00,9.609,2022-05-06,5
"8714","14",2022-05-06 07:00:00,9.609,2022-05-06,7
"8715","14",2022-05-06 08:40:00,14.62,2022-05-06,8
"8716","14",2022-05-06 10:20:00,18.625,2022-05-06,10
"8717","14",2022-05-06 12:00:00,21.127,2022-05-06,12
"8718","14",2022-05-06 13:40:00,23.128,2022-05-06,13
"8719","14",2022-05-06 15:20:00,23.629,2022-05-06,15
"8720","14",2022-05-06 17:00:00,23.128,2022-05-07,17
"8721","14",2022-05-06 18:40:00,21.628,2022-05-07,18
"8722","14",2022-05-06 20:20:00,19.626,2022-05-07,20
"8723","14",2022-05-06 22:00:00,17.624,2022-05-07,22
"8724","14",2022-05-06 23:40:00,16.623,2022-05-07,23
"8725","14",2022-05-07 01:20:00,14.62,2022-05-07,1
"8726","14",2022-05-07 03:00:00,13.618,2022-05-07,3
"8727","14",2022-05-07 04:40:00,12.115,2022-05-07,4
"8728","14",2022-05-07 06:20:00,13.117,2022-05-07,6
"8729","14",2022-05-07 08:00:00,13.618,2022-05-07,8
"8730","14",2022-05-07 09:40:00,17.123,2022-05-07,9
"8731","14",2022-05-07 11:20:00,20.627,2022-05-07,11
"8732","14",2022-05-07 13:00:00,22.628,2022-05-07,13
"8733","14",2022-05-07 14:40:00,23.128,2022-05-07,14
"8734","14",2022-05-07 16:20:00,22.628,2022-05-07,16
"8735","14",2022-05-07 18:00:00,21.628,2022-05-08,18
"8736","14",2022-05-07 19:40:00,19.626,2022-05-08,19
"8737","14",2022-05-07 21:20:00,18.625,2022-05-08,21
"8738","14",2022-05-07 23:00:00,17.624,2022-05-08,23
"8739","14",2022-05-08 00:40:00,16.623,2022-05-08,0
"8740","14",2022-05-08 02:20:00,16.122,2022-05-08,2
"8741","14",2022-05-08 04:00:00,14.62,2022-05-08,4
"8742","14",2022-05-08 05:40:00,13.618,2022-05-08,5
"8743","14",2022-05-08 07:20:00,13.618,2022-05-08,7
"8744","14",2022-05-08 09:00:00,16.122,2022-05-08,9
"8745","14",2022-05-08 10:40:00,19.126,2022-05-08,10
"8746","14",2022-05-08 12:20:00,20.627,2022-05-08,12
"8747","14",2022-05-08 14:00:00,21.628,2022-05-08,14
"8748","14",2022-05-08 15:40:00,21.127,2022-05-08,15
"8749","14",2022-05-08 17:20:00,20.127,2022-05-09,17
"8750","14",2022-05-08 19:00:00,18.625,2022-05-09,19
"8751","14",2022-05-08 20:40:00,17.123,2022-05-09,20
"8752","14",2022-05-08 22:20:00,15.621,2022-05-09,22
"8753","14",2022-05-09,14.62,2022-05-09,0
"8754","14",2022-05-09 01:40:00,14.119,2022-05-09,1
"8755","14",2022-05-09 03:20:00,13.117,2022-05-09,3
"8756","14",2022-05-09 05:00:00,12.115,2022-05-09,5
"8757","14",2022-05-09 06:40:00,11.113,2022-05-09,6
"8758","14",2022-05-09 08:20:00,13.117,2022-05-09,8
"8759","14",2022-05-09 10:00:00,16.122,2022-05-09,10
"8760","14",2022-05-09 11:40:00,18.625,2022-05-09,11
"8761","14",2022-05-09 13:20:00,20.127,2022-05-09,13
"8762","14",2022-05-09 15:00:00,20.127,2022-05-09,15
"8763","14",2022-05-09 16:40:00,19.126,2022-05-09,16
"8764","14",2022-05-09 18:20:00,17.624,2022-05-10,18
"8765","14",2022-05-09 20:00:00,15.621,2022-05-10,20
"8766","14",2022-05-09 21:40:00,14.119,2022-05-10,21
"8767","14",2022-05-09 23:20:00,13.117,2022-05-10,23
"8768","14",2022-05-10 01:00:00,12.616,2022-05-10,1
"8769","14",2022-05-10 02:40:00,12.115,2022-05-10,2
"8770","14",2022-05-10 04:20:00,11.113,2022-05-10,4
"8771","14",2022-05-10 06:00:00,10.612,2022-05-10,6
"8772","14",2022-05-10 07:40:00,11.614,2022-05-10,7
"8773","14",2022-05-10 09:20:00,19.626,2022-05-10,9
"8774","14",2022-05-10 11:00:00,20.127,2022-05-10,11
"8775","14",2022-05-10 12:40:00,20.627,2022-05-10,12
"8776","14",2022-05-10 14:20:00,21.127,2022-05-10,14
"8777","14",2022-05-10 16:00:00,21.628,2022-05-10,16
"8778","14",2022-05-10 17:40:00,21.127,2022-05-11,17
"8779","14",2022-05-10 19:20:00,20.627,2022-05-11,19
"8780","14",2022-05-10 21:00:00,20.127,2022-05-11,21
"8781","14",2022-05-10 22:40:00,20.127,2022-05-11,22
"8782","14",2022-05-11 00:20:00,19.626,2022-05-11,0
"8783","14",2022-05-11 02:00:00,19.126,2022-05-11,2
"8784","14",2022-05-11 03:40:00,18.625,2022-05-11,3
"8785","14",2022-05-11 05:20:00,18.125,2022-05-11,5
"8786","14",2022-05-11 07:00:00,18.125,2022-05-11,7
"8787","14",2022-05-11 08:40:00,18.625,2022-05-11,8
"8788","14",2022-05-11 10:20:00,20.127,2022-05-11,10
"8789","14",2022-05-11 12:00:00,20.127,2022-05-11,12
"8790","14",2022-05-11 13:40:00,20.627,2022-05-11,13
"8791","14",2022-05-11 15:20:00,21.127,2022-05-11,15
"8792","14",2022-05-11 17:00:00,20.627,2022-05-12,17
"8793","14",2022-05-11 18:40:00,20.127,2022-05-12,18
"8794","14",2022-05-11 20:20:00,20.127,2022-05-12,20
"8795","14",2022-05-11 22:00:00,19.126,2022-05-12,22
"8796","14",2022-05-11 23:40:00,18.625,2022-05-12,23
"8797","14",2022-05-12 01:20:00,18.125,2022-05-12,1
"8798","14",2022-05-12 03:00:00,17.123,2022-05-12,3
"8799","14",2022-05-12 04:40:00,16.623,2022-05-12,4
"8800","14",2022-05-12 06:20:00,15.621,2022-05-12,6
"8801","14",2022-05-12 08:00:00,16.122,2022-05-12,8
"8802","14",2022-05-12 09:40:00,16.623,2022-05-12,9
"8803","14",2022-05-12 11:20:00,17.624,2022-05-12,11
"8804","14",2022-05-12 13:00:00,18.625,2022-05-12,13
"8805","14",2022-05-12 14:40:00,19.626,2022-05-12,14
"8806","14",2022-05-12 16:20:00,20.127,2022-05-12,16
"8807","14",2022-05-12 18:00:00,20.127,2022-05-13,18
"8808","14",2022-05-12 19:40:00,20.627,2022-05-13,19
"8809","14",2022-05-12 21:20:00,20.127,2022-05-13,21
"8810","14",2022-05-12 23:00:00,20.127,2022-05-13,23
"8811","14",2022-05-13 00:40:00,19.626,2022-05-13,0
"8812","14",2022-05-13 02:20:00,19.126,2022-05-13,2
"8813","14",2022-05-13 04:00:00,18.625,2022-05-13,4
"8814","14",2022-05-13 05:40:00,18.625,2022-05-13,5
"8815","14",2022-05-13 07:20:00,18.125,2022-05-13,7
"8816","14",2022-05-13 09:00:00,18.625,2022-05-13,9
"8817","14",2022-05-13 10:40:00,19.126,2022-05-13,10
"8818","14",2022-05-13 12:20:00,19.626,2022-05-13,12
"8819","14",2022-05-13 14:00:00,20.127,2022-05-13,14
"8820","14",2022-05-13 15:40:00,21.127,2022-05-13,15
"8821","14",2022-05-13 17:20:00,21.127,2022-05-14,17
"8822","14",2022-05-13 19:00:00,21.127,2022-05-14,19
"8823","14",2022-05-13 20:40:00,21.127,2022-05-14,20
"8824","14",2022-05-13 22:20:00,20.627,2022-05-14,22
"8825","14",2022-05-14,19.626,2022-05-14,0
"8826","14",2022-05-14 01:40:00,19.126,2022-05-14,1
"8827","14",2022-05-14 03:20:00,18.125,2022-05-14,3
"8828","14",2022-05-14 05:00:00,17.624,2022-05-14,5
"8829","14",2022-05-14 06:40:00,16.623,2022-05-14,6
"8830","14",2022-05-14 08:20:00,17.123,2022-05-14,8
"8831","14",2022-05-14 10:00:00,18.125,2022-05-14,10
"8832","14",2022-05-14 11:40:00,19.126,2022-05-14,11
"8833","14",2022-05-14 13:20:00,20.127,2022-05-14,13
"8834","14",2022-05-14 15:00:00,21.127,2022-05-14,15
"8835","14",2022-05-14 16:40:00,21.628,2022-05-14,16
"8836","14",2022-05-14 18:20:00,21.628,2022-05-15,18
"8837","14",2022-05-14 20:00:00,22.128,2022-05-15,20
"8838","14",2022-05-14 21:40:00,21.628,2022-05-15,21
"8839","14",2022-05-14 23:20:00,21.127,2022-05-15,23
"8840","14",2022-05-15 01:00:00,20.127,2022-05-15,1
"8841","14",2022-05-15 02:40:00,19.126,2022-05-15,2
"8842","14",2022-05-15 04:20:00,18.625,2022-05-15,4
"8843","14",2022-05-15 06:00:00,17.624,2022-05-15,6
"8844","14",2022-05-15 07:40:00,17.624,2022-05-15,7
"8845","14",2022-05-15 09:20:00,18.625,2022-05-15,9
"8846","14",2022-05-15 11:00:00,19.626,2022-05-15,11
"8847","14",2022-05-15 12:40:00,20.627,2022-05-15,12
"8848","14",2022-05-15 14:20:00,21.127,2022-05-15,14
"8849","14",2022-05-15 16:00:00,22.128,2022-05-15,16
"8850","14",2022-05-15 17:40:00,22.128,2022-05-16,17
"8851","14",2022-05-15 19:20:00,22.628,2022-05-16,19
"8852","14",2022-05-15 21:00:00,22.128,2022-05-16,21
"8853","14",2022-05-15 22:40:00,22.128,2022-05-16,22
"8854","14",2022-05-16 00:20:00,21.628,2022-05-16,0
"8855","14",2022-05-16 02:00:00,21.127,2022-05-16,2
"8856","14",2022-05-16 03:40:00,20.627,2022-05-16,3
"8857","14",2022-05-16 05:20:00,19.626,2022-05-16,5
"8858","14",2022-05-16 07:00:00,19.126,2022-05-16,7
"8859","14",2022-05-16 08:40:00,20.127,2022-05-16,8
"8860","14",2022-05-16 10:20:00,21.127,2022-05-16,10
"8861","14",2022-05-16 12:00:00,21.628,2022-05-16,12
"8862","14",2022-05-16 13:40:00,22.128,2022-05-16,13
